epoch,timestamp,slashed_validators,slashing_penalty_eth,gross_loss_eth,cl_rewards_eth,mev_proxy_eth,participation_rate,stored_score,stored_risk,recomputed_score,recomputed_risk,score_drift,has_rewards_data
440876,2026-04-13 22:55,0,0.0,0.0,0.0,0.013061893,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440877,2026-04-13 23:05,0,0.0,0.0,0.0,0.008189777,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440891,2026-04-14 00:29,0,0.0,0.0,0.0,0.003033293,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440892,2026-04-14 00:34,0,0.0,0.0,0.0,0.002942688,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440893,2026-04-14 00:44,0,0.0,0.0,0.0,0.001732306,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440894,2026-04-14 00:49,0,0.0,0.0,0.0,0.003515644,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440896,2026-04-14 00:59,0,0.0,0.0,0.0,0.006292104,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440897,2026-04-14 01:09,0,0.0,0.0,0.0,0.004112529,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440898,2026-04-14 01:14,0,0.0,0.0,0.0,0.00154423,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440899,2026-04-14 01:19,0,0.0,0.0,0.0,0.005764048,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440900,2026-04-14 01:29,0,0.0,0.0,0.0,0.001098266,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440901,2026-04-14 01:34,0,0.0,0.0,0.0,0.002732865,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440902,2026-04-14 01:38,0,0.0,0.0,0.0,0.003624056,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440903,2026-04-14 01:48,0,0.0,0.0,0.0,0.003775994,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440904,2026-04-14 01:53,0,0.0,0.0,0.0,0.002419637,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440905,2026-04-14 02:02,0,0.0,0.0,0.0,0.001008101,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440906,2026-04-14 02:07,0,0.0,0.0,0.0,0.000675332,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440907,2026-04-14 02:12,0,0.0,0.0,0.0,0.002328955,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440908,2026-04-14 02:17,0,0.0,0.0,0.0,0.002680893,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440909,2026-04-14 02:22,0,0.0,0.0,0.0,0.001503607,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440910,2026-04-14 02:31,0,0.0,0.0,0.0,0.001663919,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440911,2026-04-14 02:41,0,0.0,0.0,0.0,0.001634322,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440912,2026-04-14 02:46,0,0.0,0.0,0.0,0.001377628,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440913,2026-04-14 02:51,0,0.0,0.0,0.0,0.001983564,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440914,2026-04-14 02:56,0,0.0,0.0,0.0,0.000782697,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440915,2026-04-14 03:01,0,0.0,0.0,0.0,0.000415084,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440916,2026-04-14 03:11,0,0.0,0.0,0.0,0.001981614,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440917,2026-04-14 03:16,0,0.0,0.0,0.0,0.000826825,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440918,2026-04-14 03:30,0,0.0,0.0,0.0,0.001314164,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440937,2026-04-14 05:26,0,0.0,0.0,0.0,0.001815976,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440938,2026-04-14 05:31,0,0.0,0.0,0.0,0.000898105,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440939,2026-04-14 05:36,0,0.0,0.0,0.0,0.001047254,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440940,2026-04-14 05:41,0,0.0,0.0,0.0,0.001502234,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440941,2026-04-14 05:51,0,0.0,0.0,0.0,0.000683747,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440942,2026-04-14 05:55,0,0.0,0.0,0.0,0.001210748,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440943,2026-04-14 06:00,0,0.0,0.0,0.0,0.000762263,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440944,2026-04-14 06:10,0,0.0,0.0,0.0,0.000842386,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440945,2026-04-14 06:15,0,0.0,0.0,0.0,0.001281429,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440946,2026-04-14 06:20,0,0.0,0.0,0.0,0.002544995,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440947,2026-04-14 06:29,0,0.0,0.0,0.0,0.002158956,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440948,2026-04-14 06:35,0,0.0,0.0,0.0,0.002081689,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440949,2026-04-14 06:40,0,0.0,0.0,0.0,0.001114509,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440951,2026-04-14 06:54,0,0.0,0.0,0.0,0.001697989,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440952,2026-04-14 07:00,0,0.0,0.0,0.0,0.001229976,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440953,2026-04-14 07:05,0,0.0,0.0,0.0,0.002677246,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440954,2026-04-14 07:14,0,0.0,0.0,0.0,0.000716689,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440955,2026-04-14 07:19,0,0.0,0.0,0.0,0.000925899,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440956,2026-04-14 07:24,0,0.0,0.0,0.0,0.001382903,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440957,2026-04-14 07:34,0,0.0,0.0,0.0,0.00218521,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440958,2026-04-14 07:39,0,0.0,0.0,0.0,0.00359155,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440959,2026-04-14 07:48,0,0.0,0.0,0.0,0.002498048,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440960,2026-04-14 07:53,0,0.0,0.0,0.0,0.002284969,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440961,2026-04-14 07:58,0,0.0,0.0,0.0,0.002417262,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440962,2026-04-14 08:03,0,0.0,0.0,0.0,0.003003911,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440963,2026-04-14 08:08,0,0.0,0.0,0.0,0.003164805,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440964,2026-04-14 08:18,0,0.0,0.0,0.0,0.008182764,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440965,2026-04-14 08:23,0,0.0,0.0,0.0,0.007312314,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440966,2026-04-14 08:28,0,0.0,0.0,0.0,0.007536497,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440967,2026-04-14 08:37,0,0.0,0.0,0.0,0.008401641,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440968,2026-04-14 08:42,0,0.0,0.0,0.0,0.004022506,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440969,2026-04-14 08:47,0,0.0,0.0,0.0,0.00203559,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440970,2026-04-14 08:52,0,0.0,0.0,0.0,0.003683392,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440971,2026-04-14 09:02,0,0.0,0.0,0.0,0.005284951,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440972,2026-04-14 09:07,0,0.0,0.0,0.0,0.001052441,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440973,2026-04-14 09:12,0,0.0,0.0,0.0,0.002292727,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440974,2026-04-14 09:22,0,0.0,0.0,0.0,0.002306094,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440975,2026-04-14 09:27,0,0.0,0.0,0.0,0.004096935,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440976,2026-04-14 09:32,0,0.0,0.0,0.0,0.002629663,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440977,2026-04-14 09:41,0,0.0,0.0,0.0,0.001702471,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440978,2026-04-14 09:46,0,0.0,0.0,0.0,0.00302857,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440979,2026-04-14 09:51,0,0.0,0.0,0.0,0.00351798,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440980,2026-04-14 10:01,0,0.0,0.0,0.0,0.004178689,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440981,2026-04-14 10:06,0,0.0,0.0,0.0,0.002279117,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440982,2026-04-14 10:11,0,0.0,0.0,0.0,0.000887672,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440983,2026-04-14 10:16,0,0.0,0.0,0.0,0.003444248,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440984,2026-04-14 10:25,0,0.0,0.0,0.0,0.008334662,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440985,2026-04-14 10:30,0,0.0,0.0,0.0,0.005535048,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440986,2026-04-14 10:35,0,0.0,0.0,0.0,0.00404394,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440987,2026-04-14 10:45,0,0.0,0.0,0.0,0.00283877,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440988,2026-04-14 10:50,0,0.0,0.0,0.0,0.005091229,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440989,2026-04-14 10:55,0,0.0,0.0,0.0,0.00505951,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440990,2026-04-14 11:04,0,0.0,0.0,0.0,0.004256412,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440991,2026-04-14 11:13,0,0.0,0.0,0.0,0.004251783,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440992,2026-04-14 11:18,0,0.0,0.0,0.0,0.003249773,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440993,2026-04-14 11:23,0,0.0,0.0,0.0,0.00653601,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440994,2026-04-14 11:28,0,0.0,0.0,0.0,0.005916821,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440995,2026-04-14 11:33,0,0.0,0.0,0.0,0.005139787,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440996,2026-04-14 11:43,0,0.0,0.0,0.0,0.003213691,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440997,2026-04-14 11:47,0,0.0,0.0,0.0,0.004524609,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440998,2026-04-14 11:52,0,0.0,0.0,0.0,0.005395755,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
440999,2026-04-14 12:02,0,0.0,0.0,0.0,0.005476542,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441000,2026-04-14 12:07,0,0.0,0.0,0.0,0.004998724,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441001,2026-04-14 12:12,0,0.0,0.0,0.0,0.005121222,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441002,2026-04-14 12:22,0,0.0,0.0,0.0,0.007948694,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441003,2026-04-14 12:27,0,0.0,0.0,0.0,0.004938657,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441004,2026-04-14 12:32,0,0.0,0.0,0.0,0.008245453,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441005,2026-04-14 12:37,0,0.0,0.0,0.0,0.004424338,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441006,2026-04-14 12:46,0,0.0,0.0,0.0,0.002696048,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441007,2026-04-14 12:51,0,0.0,0.0,0.0,0.004433416,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441008,2026-04-14 12:56,0,0.0,0.0,0.0,0.003269179,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441009,2026-04-14 13:06,0,0.0,0.0,0.0,0.007716828,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441010,2026-04-14 13:11,0,0.0,0.0,0.0,0.004013361,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441011,2026-04-14 13:16,0,0.0,0.0,0.0,0.005615227,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441012,2026-04-14 13:26,0,0.0,0.0,0.0,0.004877447,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441013,2026-04-14 13:31,0,0.0,0.0,0.0,0.006763841,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441014,2026-04-14 13:40,0,0.0,0.0,0.0,0.002596096,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441015,2026-04-14 13:45,0,0.0,0.0,0.0,0.008591228,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441016,2026-04-14 13:50,0,0.0,0.0,0.0,0.00946039,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441017,2026-04-14 13:59,0,0.0,0.0,0.0,0.006622577,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441018,2026-04-14 14:04,0,0.0,0.0,0.0,0.006241889,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441019,2026-04-14 14:09,0,0.0,0.0,0.0,0.014180153,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441020,2026-04-14 14:18,0,0.0,0.0,0.0,0.009979701,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441021,2026-04-14 14:23,0,0.0,0.0,0.0,0.005699068,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441022,2026-04-14 14:28,0,0.0,0.0,0.0,0.005259823,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441023,2026-04-14 14:37,0,0.0,0.0,0.0,0.012034846,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441024,2026-04-14 14:42,0,0.0,0.0,0.0,0.025182073,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441025,2026-04-14 14:47,0,0.0,0.0,0.0,0.018650032,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441026,2026-04-14 14:52,0,0.0,0.0,0.0,0.012591695,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441027,2026-04-14 14:57,0,0.0,0.0,0.0,0.006001666,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441028,2026-04-14 15:07,0,0.0,0.0,0.0,0.032595132,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441029,2026-04-14 15:13,0,0.0,0.0,0.0,0.028661558,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441030,2026-04-14 15:18,0,0.0,0.0,0.0,0.003757696,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441031,2026-04-14 15:23,0,0.0,0.0,0.0,0.023655047,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441032,2026-04-14 15:32,0,0.0,0.0,0.0,0.02021276,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441033,2026-04-14 15:38,0,0.0,0.0,0.0,0.012417013,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441034,2026-04-14 15:43,0,0.0,0.0,0.0,0.014865909,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441035,2026-04-14 15:52,0,0.0,0.0,0.0,0.009796131,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441036,2026-04-14 15:57,0,0.0,0.0,0.0,0.008696948,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441037,2026-04-14 16:03,0,0.0,0.0,0.0,0.011967928,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441038,2026-04-14 16:08,0,0.0,0.0,0.0,0.008262087,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441039,2026-04-14 16:17,0,0.0,0.0,0.0,0.008407578,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441040,2026-04-14 16:23,0,0.0,0.0,0.0,0.009385641,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441041,2026-04-14 16:28,0,0.0,0.0,0.0,0.006826182,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441042,2026-04-14 16:38,0,0.0,0.0,0.0,0.005721365,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441043,2026-04-14 16:43,0,0.0,0.0,0.0,0.004891106,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441044,2026-04-14 16:52,0,0.0,0.0,0.0,0.008116433,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441045,2026-04-14 16:57,0,0.0,0.0,0.0,0.004345563,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441046,2026-04-14 17:06,0,0.0,0.0,0.0,0.00247518,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441048,2026-04-14 17:16,0,0.0,0.0,0.0,0.002716833,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441049,2026-04-14 17:21,0,0.0,0.0,0.0,0.005676824,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441050,2026-04-14 17:26,0,0.0,0.0,0.0,0.009684223,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441051,2026-04-14 17:31,0,0.0,0.0,0.0,0.003804786,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441052,2026-04-14 17:41,0,0.0,0.0,0.0,0.006767107,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441053,2026-04-14 17:46,0,0.0,0.0,0.0,0.00645135,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441054,2026-04-14 17:51,0,0.0,0.0,0.0,0.009168559,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441055,2026-04-14 17:56,0,0.0,0.0,0.0,0.005068737,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441056,2026-04-14 18:06,0,0.0,0.0,0.0,0.00425523,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441057,2026-04-14 18:15,0,0.0,0.0,0.0,0.001820112,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441058,2026-04-14 18:20,0,0.0,0.0,0.0,0.001846614,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441059,2026-04-14 18:25,0,0.0,0.0,0.0,0.007297088,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441060,2026-04-14 18:35,0,0.0,0.0,0.0,0.006711447,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441061,2026-04-14 18:39,0,0.0,0.0,0.0,0.004885096,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441062,2026-04-14 18:44,0,0.0,0.0,0.0,0.002817492,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441063,2026-04-14 18:54,0,0.0,0.0,0.0,0.00704395,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441064,2026-04-14 18:59,0,0.0,0.0,0.0,0.004467393,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441065,2026-04-14 19:04,0,0.0,0.0,0.0,0.004757607,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441066,2026-04-14 19:09,0,0.0,0.0,0.0,0.007943041,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441067,2026-04-14 19:14,0,0.0,0.0,0.0,0.001550599,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441068,2026-04-14 19:23,0,0.0,0.0,0.0,0.004320623,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441069,2026-04-14 19:28,0,0.0,0.0,0.0,0.002082998,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441070,2026-04-14 19:33,0,0.0,0.0,0.0,0.006605053,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441071,2026-04-14 19:43,0,0.0,0.0,0.0,0.006931071,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441072,2026-04-14 19:48,0,0.0,0.0,0.0,0.008563776,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441073,2026-04-14 19:53,0,0.0,0.0,0.0,0.00534155,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441074,2026-04-14 19:58,0,0.0,0.0,0.0,0.000385783,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441075,2026-04-14 20:13,0,0.0,0.0,0.0,0.003362051,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441087,2026-04-14 21:23,0,0.0,0.0,0.0,0.003910827,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441088,2026-04-14 21:28,0,0.0,0.0,0.0,0.00318449,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441089,2026-04-14 21:38,0,0.0,0.0,0.0,0.007928697,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441090,2026-04-14 21:43,0,0.0,0.0,0.0,0.005233465,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441091,2026-04-14 21:48,0,0.0,0.0,0.0,0.003606575,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441092,2026-04-14 21:58,0,0.0,0.0,0.0,0.003438601,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441093,2026-04-14 22:03,0,0.0,0.0,0.0,0.001379093,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441094,2026-04-14 22:08,0,0.0,0.0,0.0,0.001841649,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441095,2026-04-14 22:13,0,0.0,0.0,0.0,0.005450427,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441096,2026-04-14 22:23,0,0.0,0.0,0.0,0.003229508,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441097,2026-04-14 22:28,0,0.0,0.0,0.0,0.002281147,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441098,2026-04-14 22:33,0,0.0,0.0,0.0,0.006622597,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441099,2026-04-14 22:38,0,0.0,0.0,0.0,0.003251608,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441100,2026-04-14 22:48,0,0.0,0.0,0.0,0.00235601,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441101,2026-04-14 22:53,0,0.0,0.0,0.0,0.002973415,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441103,2026-04-14 23:08,0,0.0,0.0,0.0,0.005673218,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441104,2026-04-14 23:13,0,0.0,0.0,0.0,0.003700571,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441105,2026-04-14 23:18,0,0.0,0.0,0.0,0.008563052,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441106,2026-04-14 23:23,0,0.0,0.0,0.0,0.001839448,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441107,2026-04-14 23:33,0,0.0,0.0,0.0,0.002760064,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441108,2026-04-14 23:38,0,0.0,0.0,0.0,0.005921996,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441109,2026-04-14 23:44,0,0.0,0.0,0.0,0.002663802,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441110,2026-04-14 23:49,0,0.0,0.0,0.0,0.006665451,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441111,2026-04-14 23:59,0,0.0,0.0,0.0,0.003980888,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441113,2026-04-15 00:09,0,0.0,0.0,0.0,0.005700764,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441114,2026-04-15 00:14,0,0.0,0.0,0.0,0.003680115,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441115,2026-04-15 00:24,0,0.0,0.0,0.0,0.002484977,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441116,2026-04-15 00:29,0,0.0,0.0,0.0,0.008149094,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441117,2026-04-15 00:35,0,0.0,0.0,0.0,0.006552189,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441118,2026-04-15 00:40,0,0.0,0.0,0.0,0.006116168,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441119,2026-04-15 00:49,0,0.0,0.0,0.0,0.004345853,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441120,2026-04-15 00:54,0,0.0,0.0,0.0,0.00638912,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
